year,month,month_date,region_code,count_china,count_korea,count_north_america,count_southeast_asia,count_europe,count_domestic,count_overseas,foreign_total,foreign_hhi,foreign_entropy,foreign_entropy_norm,foreign_top1_share,foreign_top1_market,foreign_active_market_count,foreign_share_china,foreign_share_korea,foreign_share_north_america,foreign_share_southeast_asia,foreign_share_europe,all_total,all_hhi,all_entropy,all_entropy_norm,all_top1_share,all_top1_market,all_active_market_count,all_share_china,all_share_korea,all_share_north_america,all_share_southeast_asia,all_share_europe,all_share_japan,known_foreign_to_overseas_ratio,data_quality_known_foreign_le_overseas
2024,1,2024-01-01,上京区,1946,1214,1210,976,721,16363,9599,6067.0,0.2226994158874601,1.5552773008339902,0.966348119935737,0.32075160705455746,china,5,0.32075160705455746,0.20009889566507336,0.19943959123125102,0.16087028185264546,0.11883962419647272,22430.0,0.54848401993302,1.0044222524404636,0.5605787326315622,0.7295140436914846,japan,6,0.08675880517164512,0.05412394115024521,0.05394560855996433,0.04351315202853322,0.03214444939812751,0.7295140436914846,0.6320450046879883,True
2024,1,2024-01-01,下京区,6713,3920,3817,3345,2335,52769,31516,20130.0,0.22615421025134932,1.5482241254616493,0.9619657356773261,0.3334823646299056,china,5,0.3334823646299056,0.19473422752111277,0.18961748633879782,0.1661698956780924,0.11599602583209141,72899.0,0.541224289988965,1.0167858814097042,0.5674790053420322,0.723864524890602,japan,6,0.09208631119768447,0.053773028436604066,0.052360114679213705,0.045885403091949134,0.03203061770394656,0.723864524890602,0.6387231882218556,True
2024,1,2024-01-01,中京区,4628,2522,2309,1992,1645,34208,19804,13096.0,0.2319721751203182,1.5378376702164038,0.9555122681872152,0.35339034819792303,china,5,0.35339034819792303,0.19257788637751985,0.17631337813072695,0.15210751374465487,0.12561087354917533,47304.0,0.5407287752503184,1.0156980206975352,0.5668718587183631,0.7231523761204126,japan,6,0.097835278200575,0.05331473025536952,0.04881193979367495,0.04211060375443937,0.034775071875528495,0.7231523761204126,0.6612805493839629,True
2024,1,2024-01-01,伏見区,1360,861,837,684,415,10704,6460,4157.0,0.22751292500646245,1.541313123054787,0.957671688449117,0.32715900890064953,china,5,0.32715900890064953,0.20712051960548472,0.20134712533076737,0.1645417368294443,0.09983160933365408,14861.0,0.5365974704536222,1.0238383501165103,0.5714150630707208,0.720274544108741,japan,6,0.09151470291366665,0.05793688177107866,0.05632191642554337,0.04602651234775587,0.027925442433214456,0.720274544108741,0.6434984520123839,True
2024,1,2024-01-01,北区,742,355,423,303,227,5289,3150,2050.0,0.23768138013087448,1.5233989358065214,0.9465409780875274,0.3619512195121951,china,5,0.3619512195121951,0.17317073170731706,0.20634146341463414,0.14780487804878048,0.11073170731707317,7339.0,0.5379109094699662,1.0178494726355205,0.568072606907467,0.7206703910614525,japan,6,0.10110369260117182,0.048371712767407,0.05763728028341736,0.04128627878457555,0.030930644501975746,0.7206703910614525,0.6507936507936508,True
2024,1,2024-01-01,南区,4279,2463,2406,1730,1486,33385,19451,12364.0,0.23135010106987644,1.5369674229216708,0.9549715531412916,0.34608540925266906,china,5,0.34608540925266906,0.1992073762536396,0.19459721772889033,0.13992235522484633,0.1201876415399547,45749.0,0.5494220256518499,0.9988911871656091,0.5574917863255173,0.7297427266169753,japan,6,0.09353209906227458,0.053837242344094954,0.05259131347133271,0.037815034208398,0.03248158429692452,0.7297427266169753,0.6356485527736363,True
2024,1,2024-01-01,右京区,805,516,465,359,258,6932,4008,2403.0,0.22962540408897256,1.538138309275537,0.9556990657373478,0.3349979192675822,china,5,0.3349979192675822,0.21473158551810237,0.19350811485642946,0.14939658759883478,0.10736579275905118,9335.0,0.5666434957335551,0.9662841774672764,0.5392934677128182,0.7425816818425282,japan,6,0.08623460096411355,0.055275843599357256,0.04981253347616497,0.03845741831815747,0.027637921799678628,0.7425816818425282,0.5995508982035929,True
2024,1,2024-01-01,山科区,152,82,88,73,59,1227,776,454.0,0.2250286246579596,1.552536172683077,0.96464496125547,0.33480176211453744,china,5,0.33480176211453744,0.18061674008810572,0.19383259911894274,0.16079295154185022,0.1299559471365639,1681.0,0.5492010824694658,1.0026405758994286,0.5595843600209335,0.7299226650803093,japan,6,0.09042236763831053,0.04878048780487805,0.052349791790600834,0.04342653182629387,0.03509815585960738,0.7299226650803093,0.5850515463917526,True
2024,1,2024-01-01,左京区,1358,711,815,608,466,10519,6302,3958.0,0.22984707289092318,1.540473255509529,0.9571498494028454,0.3431025770591208,china,5,0.3431025770591208,0.17963617988883274,0.20591207680646792,0.15361293582617483,0.11773623041940375,14477.0,0.5451291499152111,1.0077746443826179,0.5624497381988433,0.7266008150859985,japan,6,0.09380396490985701,0.04911238516267182,0.0562961939628376,0.04199765144712302,0.032188989431512056,0.7266008150859985,0.6280545858457632,True
2024,1,2024-01-01,東山区,5418,3710,3056,2903,2200,46591,27304,17287.0,0.21993470701409823,1.562211997773068,0.9706568894045696,0.3134147046913866,china,5,0.3134147046913866,0.21461213628738357,0.1767802394863192,0.1679296581246023,0.12726326141030833,63878.0,0.5480951038315203,1.0066537603154548,0.5618241608898276,0.7293747456088168,japan,6,0.08481793418704406,0.058079463978208457,0.04784119728231942,0.04544600644979492,0.03444065249381634,0.7293747456088168,0.6331306768239086,True
2024,1,2024-01-01,西京区,314,181,156,120,85,2280,1314,856.0,0.24199438815617086,1.511453479762354,0.9391188489380399,0.36682242990654207,china,5,0.36682242990654207,0.21144859813084113,0.1822429906542056,0.14018691588785046,0.09929906542056074,3136.0,0.5466185557450021,0.9987450557868466,0.5574102288501573,0.7270408163265306,japan,6,0.10012755102040816,0.057716836734693876,0.04974489795918367,0.03826530612244898,0.027104591836734693,0.7270408163265306,0.6514459665144596,True
2024,2,2024-02-01,上京区,3399,1278,1485,872,843,17884,11282,7877.0,0.27177313877004683,1.4551006387285825,0.9041048601420733,0.43150945791545003,china,5,0.43150945791545003,0.16224450933096357,0.18852354957471118,0.1107020439253523,0.10702043925352292,25761.0,0.5073620013730531,1.0606055641465153,0.5919352359295508,0.6942277085516867,japan,6,0.13194363572842668,0.04960987539303598,0.05764527774542914,0.033849617639066805,0.032723884942354724,0.6942277085516867,0.6981918099627725,True
